timestamp,intensity,volatility,osi
1640048375091,7520,0.0009431036233863,27.84
1640048435492,7520,0.0009338962266559,27.84
1640048495763,7520,0.0009573812967509,27.84
1640048556918,7520,0.0009471955907728,27.84
1640048617085,7520,0.0009400797838481,27.84
1640048678344,7520,0.0009318222378366,27.84
1640048741492,7520,0.0009206622874969,27.84
1640048801911,7520,0.0009697758072251,27.84
1640048862567,7520,0.0009629500128629,27.84
1640048922790,7520,0.0009526571028211,27.84
1640048983969,7520,0.0009587129052968,27.84
1640049044879,7520,0.0009575011804892,27.84
1640049106080,7520,0.0009824501683715,27.84
1640049166142,7520,0.001013480565745,27.84
1640049227247,7520,0.0010132127121192,27.84
1640049287278,7520,0.0010036208955381,27.84
1640049348355,7520,0.0010829091871862,27.84
1640049409861,7520,0.0010797449034858,27.84
1640049470241,7520,0.001069787102392,27.84
1640049531046,7520,0.0010703440398471,27.84
1640049591066,7520,0.0010907075030194,27.84
1640049651115,7520,0.001087649969494,27.84
1640049711745,7520,0.0011270957490764,27.84
1640049772436,7520,0.0011207027153849,27.84
1640049833046,7520,0.0011114929899314,27.84
1640049893507,7520,0.0011097555483299,27.84
1640049957222,7520,0.0011171319845782,27.84
1640050017732,7520,0.001111733952415,27.84
1640050078119,7520,0.0011041470124036,27.84
1640050138871,7134,0.001100104890104,27.84
1640050200996,7134,0.0010942342001822,27.84
1640050262738,7134,0.0010994231866226,27.84
1640050323153,7134,0.0011106105898796,27.84
1640050383471,7134,0.0011025990375839,27.84
1640050445888,7134,0.0010970414759707,27.84
1640050506645,7134,0.0010903223454104,27.84
1640050568892,7134,0.0010827883244455,27.84
1640050630365,7134,0.0010816970431459,27.84
1640050690622,7134,0.00107461495304,27.84
1640050751833,7134,0.0010689870594788,27.84
1640050813977,7134,0.0010619309621727,27.84
1640050874593,7134,0.0010687715973362,27.84
1640050937900,7134,0.0010640693538221,27.84
1640051000125,7134,0.0010621509106346,27.84
1640051060553,7134,0.0010576211514526,27.84
1640051120687,7134,0.0010531844714313,27.84
1640051182106,7134,0.0010597687276465,27.84
1640051242989,7134,0.0010602625271629,27.84
1640051303047,7134,0.0010548358030653,27.84
1640051363079,7134,0.0010542072572205,27.84
1640051423548,7134,0.0010525439835034,27.84
1640051484565,7134,0.0010531016040751,27.84
1640051547034,7134,0.0010475892237982,27.84
1640051607280,7134,0.0010507621631917,27.84
1640051669915,7134,0.0010513219191939,27.84
1640051731895,7134,0.0010530698191269,27.84
1640051791972,7134,0.0010515258065017,27.84
1640051852556,7134,0.001046679336955,27.84
1640051914055,7134,0.0010472608648989,27.84
1640051975545,7515,0.0010562346230584,27.66
1640052036114,7515,0.0010528112168538,27.66
1640052097035,7515,0.0010606844707035,27.66
1640052157948,7515,0.0010552589391099,27.66
1640052219968,7515,0.0010511177312025,27.66
1640052280128,7515,0.0010506188652408,27.66
1640052341191,7515,0.0010454166822869,27.66
1640052403580,7515,0.0010429266889054,27.66
1640052464843,7515,0.0010408407729153,27.66
1640052525191,7515,0.0010360102835842,27.66
1640052585509,7515,0.0010531811222151,27.66
1640052645901,7515,0.0010510776141386,27.66
1640052706232,7515,0.001054872982565,27.66
1640052767242,7515,0.0010510796918019,27.66
1640052827405,7515,0.0010473426399725,27.66
1640052888427,7515,0.0010469218951504,27.66
1640052949754,7515,0.0010432753344268,27.66
1640053009962,7515,0.0010447786846983,27.66
1640053072272,7515,0.0010422278724219,27.66
1640053132323,7515,0.0010376888963528,27.66
1640053193415,7515,0.0010382468500983,27.66
1640053254386,7515,0.0010364270521762,27.66
1640053314525,7515,0.0010330231130699,27.66
1640053375266,7515,0.0010319678420952,27.66
1640053435392,7515,0.001029093588283,27.66
1640053495552,7515,0.0010249593487873,27.66
1640053555554,7515,0.0010207556753505,27.66
1640053615786,7515,0.0010166039575751,27.66
1640053676172,7515,0.0010226897422694,27.66
1640053736392,7515,0.0010233365731446,27.66
1640053797094,7601,0.0010211562074433,27.66
1640053858871,7601,0.0010258368631713,27.66
1640053919027,7601,0.0010242531367728,27.66
1640053979642,7601,0.0010339736759221,27.66
1640054039869,7601,0.001030560169794,27.66
1640054102877,7601,0.0010265888248878,27.66
1640054163776,7601,0.0010333928407719,27.66
1640054224865,7601,0.0010413241861236,27.66
1640054286778,7601,0.0010444806602441,27.66
1640054347071,7601,0.0010475807239226,27.66
1640054407973,7601,0.0010442612132419,27.66
1640054470206,7601,0.0010412979739672,27.66
1640054531921,7601,0.0010383697216464,27.66
1640054595596,7601,0.0010346006721071,27.66
1640054656658,7601,0.0010310119356781,27.66
1640054716766,7601,0.0010285739087271,27.66
1640054777119,7601,0.0010298901683505,27.66
1640054837252,7601,0.0010262573874774,27.66
1640054899540,7601,0.0010267914585253,27.66
1640054967243,7601,0.0010233557272251,27.66
1640055032562,7601,0.0010231964789241,27.66
1640055093733,7601,0.0010197199454375,27.66
1640055154428,7601,0.0010210538773287,27.66
1640055214650,7601,0.0010223680777911,27.66
1640055274727,7601,0.0010362069446856,27.66
1640055335612,7601,0.00103287624299,27.66
1640055396168,7601,0.0010333351135781,27.66
1640055456375,7601,0.0010353139620424,27.66
1640055516812,7601,0.001033064481154,27.66
1640055579149,7601,0.0010342353973553,29.65
1640055639781,8185,0.0010328944610858,29.65
1640055700653,8185,0.0010419563699709,29.65
1640055760720,8185,0.0010386633988212,29.65
1640055821770,8185,0.0010356463156595,29.65
1640055881858,8185,0.0010392153547071,29.65
1640055942770,8185,0.0010389748553261,29.65
1640056004214,8185,0.0010368220676663,29.65
1640056065109,8185,0.0010379080337003,29.65
1640056126569,8185,0.0010397173990746,29.65
1640056188974,8185,0.0010372777458092,29.65
1640056249654,8185,0.0010345984435489,29.65
1640056315525,8185,0.0010329073483916,29.65
1640056376503,8185,0.001029810167961,29.65
1640056436564,8185,0.00103024211209,29.65
1640056498086,8185,0.0010276502755107,29.65
1640056560042,8185,0.001024881628746,29.65
1640056620260,8185,0.0010225955966978,29.65
1640056681010,8185,0.0010244255338571,29.65
1640056741742,8185,0.0010235027129754,29.65
1640056804618,8185,0.0010206207261596,29.65
1640056865062,8185,0.0010179531283062,29.65
1640056925837,8185,0.0010162388878962,29.65
1640056985914,8185,0.0010134755884388,29.65
1640057046032,8185,0.0010113193629771,29.65
1640057106760,8185,0.0010093280025639,29.65
1640057166851,8185,0.0010065480062514,29.65
1640057226854,8185,0.001003791156109,29.65
1640057286912,8185,0.0010020171962289,29.65
1640057347266,8185,0.0009999590155535,29.65
1640057407306,8185,0.0009972380335968,29.65
1640057469305,8088,0.0009946002864114,29.65
1640057530736,8088,0.0009923565414589,29.65
1640057590837,8088,0.000990131790504,29.65
1640057653747,8088,0.0009878248186497,29.65
1640057714211,8088,0.0009987094847454,29.65
1640057774584,8088,0.0009961835066629,29.65
1640057834681,8088,0.000993572274107,29.65
1640057895008,8088,0.0009912179481997,29.65
1640057955331,8088,0.000988967640936,29.65
1640058015553,8088,0.0009878840764247,29.65
1640058075780,8088,0.000985373806462,29.65
1640058137176,8088,0.0009831747825596,29.65
1640058197346,8088,0.0009812001870701,29.65
1640058259205,8088,0.000978725722766,29.65
1640058319553,8088,0.0009762892519727,29.65
1640058380048,8088,0.0009738518881226,29.65
1640058440379,8088,0.000971944760218,29.65
1640058501000,8088,0.0009695359714832,29.65
1640058562600,8088,0.0009674569274153,29.65
1640058622940,8088,0.0009659966406794,29.65
1640058683778,8088,0.0009640425554821,29.65
1640058743802,8088,0.0009761289207388,29.65
1640058803806,8088,0.0009742704442559,29.65
1640058863926,8088,0.0009843669871468,29.65
1640058924024,8088,0.0009839805401273,29.65
1640058984041,8088,0.000986377451177,29.65
1640059044064,8088,0.0009901828544809,29.65
1640059104305,8088,0.0009878984746553,29.65
1640059164457,8088,0.0009905717512458,29.65
1640059224467,8088,0.0009928776736166,67.85
1640059284632,8088,0.0009915573843765,67.85
1640059344687,8088,0.0009893120973312,67.85
1640059404775,8088,0.0009898505682502,67.85
1640059464814,8088,0.000988714994045,67.85
1640059524867,8088,0.0009866633499882,67.85
1640059585169,8088,0.000984562662487,67.85
1640059645249,8088,0.0009859246986013,67.85
1640059706397,8088,0.0009853544658768,67.85
1640059766426,8088,0.0009838323073413,67.85
1640059826757,8088,0.0009818384268445,67.85
1640059886777,8088,0.0009799319704278,67.85
1640059947004,8088,0.0009778520799514,67.85
1640060007107,8088,0.0009757466360676,67.85
1640060067161,8088,0.0009747075584817,67.85
1640060129041,8088,0.0009727790739101,67.85
1640060189176,8088,0.000970662033155,67.85
1640060250465,8088,0.0009687598623991,67.85
1640060310813,8088,0.0009669428360952,67.85
1640060370837,8088,0.0009648878606817,67.85
1640060431240,8088,0.0009628294751878,67.85
1640060491542,8088,0.0009645139885157,67.85
1640060552816,8088,0.0009624903697515,67.85
1640060612895,8088,0.0009604796182358,67.85
1640060672927,8088,0.0009585966633705,67.85
1640060733071,8088,0.000961176275527,67.85
1640060793079,8088,0.0014142319764922,67.85
1640060853626,8088,0.0014121215021836,67.85
1640060914446,8088,0.0014120716274296,67.85
1640060974464,8088,0.0014103453740393,67.85
1640061034751,8088,0.0014074669142662,67.85
1640061094898,8001,0.0014049547890176,67.85
1640061155239,8001,0.0014021107781292,67.85
1640061215602,8001,0.001400195185931,67.85
1640061276519,8001,0.0013980761551088,67.85
1640061336526,8001,0.0013959709666604,67.85
1640061397138,8001,0.0013978197308666,67.85
1640061457146,8001,0.0014013155458226,67.85
1640061517164,8001,0.0014005738619784,67.85
1640061577526,8001,0.0014018832618452,67.85
1640061637719,8001,0.0013991525838005,67.85
1640061697827,8001,0.0013979536865733,67.85
1640061757897,8001,0.00139590640356,67.85
1640061818431,8001,0.001393690618773,67.85
1640061878525,8001,0.0013910427743243,67.85
1640061939342,8001,0.001389035942451,67.85
1640061999510,8001,0.0013872496309105,67.85
1640062060092,8001,0.0013852673089484,67.85
1640062120413,8001,0.0013828419679764,67.85
1640062181013,8001,0.0013813257532174,67.85
1640062241628,8001,0.0013790505077879,67.85
1640062301648,8001,0.0013764597739977,67.85
1640062361659,8001,0.0013739931378493,67.85
1640062422069,8001,0.0013719091921335,67.85
1640062482284,8001,0.0013728307175702,67.85
1640062543442,8001,0.0013706156866878,67.85
1640062604544,8001,0.0013681292986329,67.85
1640062664617,8001,0.0013669531395072,67.85
1640062724647,8001,0.0013657846268935,67.85
1640062784662,8001,0.0013641404329756,67.85
1640062845056,8001,0.0013703354855894,69.95
1640062905746,8394,0.0013678716048199,69.95
1640062965868,8394,0.0013658688905187,69.95
1640063026912,8394,0.0013744903880037,69.95
1640063087405,8394,0.0013837637653419,69.95
1640063150111,8394,0.0013812946500997,69.95
1640063210284,8394,0.0013821373200331,69.95
1640063270524,8394,0.001381853672772,69.95
1640063330579,8394,0.0013794014016776,69.95
1640063390773,8394,0.0013777830812872,69.95
1640063451157,8394,0.0013756752503284,69.95
1640063511923,8394,0.0013734640544156,69.95
1640063572447,8394,0.0013735577305526,69.95
1640063632723,8394,0.0013717851235113,69.95
1640063695943,8394,0.0013695155773727,69.95
1640063756074,8394,0.0013672580091803,69.95
1640063817707,8394,0.0013655174590734,69.95
1640063879028,8394,0.0013633708478357,69.95
1640063939141,8394,0.0013622918340413,69.95
1640064000123,8394,0.0013602787809029,69.95
1640064061362,8394,0.0013585769365468,69.95
1640064121587,8394,0.0013564722441511,69.95
1640064182408,8394,0.0013569826922356,69.95
1640064242533,8394,0.0013637255863066,69.95
1640064302644,8394,0.0013616327053067,69.95
1640064363179,8394,0.0013608415161608,69.95
1640064423298,8394,0.0013586819593512,69.95
1640064484737,8394,0.0013576472222438,69.95
1640064544828,8394,0.0013559960049951,69.95
1640064605531,8394,0.0013547435303419,69.95
1640064665862,8394,0.0013568963715619,69.95
1640064726198,8727,0.0013548637339987,69.95
1640064786549,8727,0.0013526480927222,69.95
1640064846670,8727,0.0013512149196029,69.95
1640064906854,8727,0.0013490316392273,69.95
1640064966879,8727,0.0013470391839537,69.95
1640065027596,8727,0.0013468900857997,69.95
1640065088927,8727,0.001344770746309,69.95
1640065149957,8727,0.0013428049001995,69.95
1640065210085,8727,0.001345181318467,69.95
1640065272392,8727,0.0013448888856145,69.95
1640065332588,8727,0.0013435087915662,69.95
1640065394317,8727,0.0013416761668557,69.95
1640065455748,8727,0.0013405116966415,69.95
1640065516140,8727,0.0013385902656791,69.95
1640065578566,8727,0.0013374401225866,69.95
1640065639358,8727,0.0013353955406545,69.95
1640065699536,8727,0.0013338861782208,69.95
1640065760072,8727,0.0013318599519758,69.95
1640065821324,8727,0.0013303669272011,69.95
1640065882759,8727,0.0013290556379959,69.95
1640065944747,8727,0.0013270557347289,69.95
1640066004794,8727,0.0013255077739853,69.95
1640066065089,8727,0.0013266211016716,69.95
1640066125640,8727,0.001324700840595,69.95
1640066186289,8727,0.0013229733023241,69.95
1640066246380,8727,0.0013217011535872,69.95
1640066306484,8727,0.0013198862442972,69.95
1640066366679,8727,0.0013195414957613,69.95
1640066427211,8727,0.001317661273329,69.95
1640066487583,8727,0.0013173246795597,63.82
1640066547588,8833,0.0013248655240123,63.82
1640066607704,8833,0.001328829819983,63.82
1640066668719,8833,0.0013279745180065,63.82
1640066728727,8833,0.0013271237306482,63.82
1640066788829,8833,0.0013252650427851,63.82
1640066849517,8833,0.0013237146929135,63.82
1640066910468,8833,0.0013218721727367,63.82
1640066970581,8833,0.0013248137902918,63.82
1640067030727,8833,0.0013229252417787,63.82
1640067090794,8833,0.0013212760305239,63.82
1640067151309,8833,0.0013194586065855,63.82
1640067212910,8833,0.0013177259707936,63.82
1640067275168,8833,0.0013158368109185,63.82
1640067335726,8833,0.0013146445260544,63.82
1640067396295,8833,0.0013162909163647,63.82
1640067456876,8833,0.0013145830409025,63.82
1640067517737,8833,0.0013140214692509,63.82
1640067578761,8833,0.0013200217370799,63.82
1640067639143,8833,0.0013196971495658,63.82
1640067700066,8833,0.0013182176376126,63.82
1640067762163,8833,0.0013181666739383,63.82
1640067825474,8833,0.0013164100399413,63.82
1640067887151,8833,0.0013145756896038,63.82
1640067948221,8833,0.0013127490452732,63.82
1640068009884,8833,0.0013113018473329,63.82
1640068070654,8833,0.0013095217532451,63.82
1640068131787,8833,0.0013083844259598,63.82
1640068192012,8833,0.0013068402701603,63.82
1640068252162,8833,0.001305893612329,63.82
1640068312368,8833,0.0013078955078065,63.82
1640068372900,9051,0.0013061970314357,63.82
1640068433535,9051,0.0013045056430225,63.82
1640068495607,9051,0.0013027690065658,63.82
1640068557042,9051,0.0013018433836879,63.82
1640068617711,9051,0.0013001198610576,63.82
1640068678334,9051,0.0012983721616971,63.82
1640068738803,9051,0.0012983765521446,63.82
1640068799505,9051,0.0012983809189728,63.82
1640068859850,9051,0.0012986639866162,63.82
1640068920175,9051,0.0012981733361516,63.82
1640068982524,9051,0.0012974693316863,63.82
1640069044124,9051,0.0012961122308247,63.82
1640069104635,9051,0.0012948940740963,63.82
1640069165385,9051,0.0012931903455567,63.82
1640069226269,9051,0.0012923103199544,63.82
1640069286423,9051,0.0012907719028794,63.82
1640069348201,9051,0.0012893313492209,63.82
1640069408214,9051,0.001287896739056,63.82
1640069469407,9051,0.0012876750559082,63.82
1640069529626,9051,0.0012864933362309,63.82
1640069590725,9051,0.0012850741552204,63.82
1640069650816,9051,0.0012834488430173,63.82
1640069711559,9051,0.0012818298854751,63.82
1640069771721,9051,0.001280187043357,63.82
1640069835735,9051,0.001279756363381,63.82
1640069897026,9051,0.001279808679612,63.82
1640069957208,9051,0.0012789811722127,63.82
1640070017916,9051,0.0012779876959581,63.82
1640070078284,9051,0.0012767195160434,63.82
1640070139020,9051,0.0012755858612183,58.97
1640070199022,9007,0.0012762038248381,58.97
1640070259097,9007,0.0012746013438948,58.97
1640070319495,9007,0.0012732423554523,58.97
1640070380330,9007,0.0012716813149661,58.97
1640070440386,9007,0.0012708856659589,58.97
1640070500553,9007,0.0012693846934637,58.97
1640070560723,9007,0.001267810766499,58.97
1640070621655,9007,0.001267891853134,58.97
1640070682185,9007,0.0012664745620726,58.97
1640070742655,9007,0.0012653855124227,58.97
1640070803519,9007,0.0012639102562296,58.97
1640070865625,9007,0.0012625088401387,58.97
1640070926070,9007,0.0012614341902042,58.97
1640070986866,9007,0.001260509739717,58.97
1640071047480,9007,0.0012608696110379,58.97
1640071109963,9007,0.0012593697610796,58.97
1640071170347,9007,0.0012597309796616,58.97
1640071230768,9007,0.0012598302782903,58.97
1640071291562,9007,0.0012589197490804,58.97
1640071352389,9007,0.0012576384970936,58.97
1640071414067,9007,0.0012567360670278,58.97
1640071476258,9007,0.0012554640193355,58.97
1640071536566,9007,0.001253957763221,58.97
1640071596984,9007,0.0012538314485748,58.97
1640071657182,9007,0.0012523724502625,58.97
1640071717378,9007,0.0012527446059029,58.97
1640071777629,9007,0.0012513413230962,58.97
1640071837668,9007,0.0012498672915335,58.97
1640071898040,9007,0.0012484269061313,58.97
1640071958052,9007,0.0012469916629822,58.97
1640072019745,9427,0.0012456087573835,58.97
1640072079779,9427,0.0012441553501115,58.97
1640072141768,9427,0.0012428483942732,58.97
1640072202305,9427,0.0012419977500844,58.97
1640072262896,9427,0.0012405587507192,58.97
1640072322912,9427,0.0012393499796639,58.97
1640072382933,9427,0.0012382487071621,58.97
1640072444144,9427,0.0012374134836947,58.97
1640072505283,9427,0.0012360678546663,58.97
1640072565813,9427,0.0012346803164669,58.97
1640072626516,9427,0.001234601708775,58.97
1640072687910,9427,0.0012336406551565,58.97
1640072748532,9427,0.0012329802409607,58.97
1640072810516,9427,0.0012319055662675,58.97
1640072871799,9427,0.0012312511924303,58.97
1640072932402,9427,0.0012299990761267,58.97
1640072992651,9427,0.001228935900164,58.97
1640073053086,9427,0.0012277752753239,58.97
1640073113264,9427,0.0012266187995698,58.97
1640073173387,9427,0.0012254664491604,58.97
1640073233934,9427,0.001224097925142,58.97
1640073294540,9427,0.001222734016594,58.97
1640073354692,9427,0.0012218142156762,58.97
1640073415481,9427,0.0012213639550577,58.97
1640073478535,9427,0.0012200852502253,58.97
1640073539605,9427,0.0012187379629035,58.97
1640073599667,9427,0.0012174680206784,58.97
1640073660321,9427,0.001216857078889,58.97
1640073720666,9427,0.001217554636802,58.97
1640073781145,9427,0.0012188271606659,57.0
1640073841844,9711,0.0012192548616193,57.0
1640073901949,9711,0.0012183582928779,57.0
1640073962349,9711,0.0012172964807723,57.0
1640074023443,9711,0.0012166153206449,57.0
1640074083936,9711,0.0012153251624749,57.0
1640074143983,9711,0.0012157570552504,57.0
1640074204089,9711,0.0012348430305894,57.0
1640074264672,9711,0.0012335409910592,57.0
1640074324933,9711,0.0012329178371199,57.0
1640074385310,9711,0.0012316672888182,57.0
1640074445334,9711,0.0012304208564027,57.0
1640074505495,9711,0.0012305743800035,57.0
1640074565596,9711,0.0012309620895677,57.0
1640074626116,9711,0.0012303498217014,57.0
1640074686187,9711,0.0012290461224063,57.0
1640074747133,9711,0.0012278765618187,57.0
1640074807737,9711,0.0012269964017271,57.0
1640074869289,9711,0.0012262489309589,57.0
1640074931533,9711,0.0012258146533966,57.0
1640074991783,9711,0.0012264576275747,57.0
1640075051867,9711,0.0012251745310685,57.0
1640075113780,9711,0.0012238954890296,57.0
1640075173928,9711,0.0012236488719583,57.0
1640075234057,9711,0.0012223767917137,57.0
1640075294782,9711,0.0012221340724417,57.0
1640075355120,9711,0.0012225315265191,57.0
1640075415155,9711,0.0012213962222836,57.0
1640075475258,9711,0.0012228800777865,57.0
1640075535562,9711,0.0012216219744451,57.0
1640075596417,9711,0.0012206640246837,57.0
1640075656776,10627,0.0012194387757632,57.0
1640075717362,10627,0.0012181835631035,57.0
1640075780165,10627,0.0012171431188086,57.0
1640075841485,10627,0.0012159038330178,57.0
1640075902364,10627,0.0012148703718709,57.0
1640075962820,10627,0.0012173323125521,57.0
1640076022926,10627,0.0012160920347848,57.0
1640076083728,10627,0.0012153908000095,57.0
1640076143756,10627,0.0012141763207751,57.0
1640076204405,10627,0.001213115739561,57.0
1640076264756,10627,0.0012124230684747,57.0
1640076324872,10627,0.0012112085739778,57.0
1640076385158,10627,0.0012099977551237,57.0
1640076446076,10627,0.0012104091710846,57.0
1640076506337,10627,0.0012092288736785,57.0
1640076566905,10627,0.001208317011384,57.0
1640076627195,10627,0.0012077800027033,57.0
1640076688689,10627,0.0012065846897527,57.0
1640076748767,10627,0.001205392951281,57.0
1640076809583,10627,0.0012050200880891,57.0
1640076870312,10627,0.0012044924159985,57.0
1640076930906,10627,0.0012041225299751,57.0
1640076990995,10627,0.0012039260234011,57.0
1640077051464,10627,0.0012039183075851,57.0
1640077111953,10627,0.0012027677642402,57.0
1640077172856,10627,0.0012045298488882,57.0
1640077233329,10627,0.0012045210008494,57.0
1640077293650,10627,0.0012033522512651,57.0
1640077353732,10627,0.0012064600320635,57.0
1640077413833,10627,0.0012052939322152,54.86
1640077474656,10779,0.0012041231753268,54.86
1640077535698,10779,0.0012041151983314,54.86
1640077596098,10779,0.0012032395022631,54.86
1640077656601,10779,0.0012021096320916,54.86
1640077717299,10779,0.0012048273167547,54.86
1640077777377,10779,0.0012038679649044,54.86
1640077837755,10779,0.0012033582248335,54.86
1640077898523,10779,0.0012022368997907,54.86
1640077959150,10779,0.0012020497153464,54.86
1640078019656,10779,0.0012009101192444,54.86
1640078080503,10779,0.0011997976019788,54.86
1640078141319,10779,0.0011996157496332,54.86
1640078201479,10779,0.0011985482996381,54.86
1640078261655,10779,0.0011974206812473,54.86
1640078322061,10779,0.001196319971613,54.86
1640078382517,10779,0.0011952224076604,54.86
1640078444102,10779,0.0011942225957861,54.86
1640078504248,10779,0.0011930996781934,54.86
1640078564378,10779,0.0011919799222656,54.86
1640078625368,10779,0.0011909340745975,54.86
1640078687205,10779,0.0011904565997497,54.86
1640078747774,10779,0.0011893455807492,54.86
1640078813270,10779,0.0011883630354023,54.86
1640078875375,10779,0.0011874537752693,54.86
